chr19	46073341	46073380	NUMBL
chr22	37693776	37708598	0
chr22	37693776	37708598	0
chr22	37693776	37708598	0
chr22	37693776	37708598	SYNGR1
chr6	32717159	32722015	4856
chr6	32717159	32722015	0
chr6	32717159	32722015	0
chr6	32717159	32722015	HLA-DPA1
chr8	39421344	39497557	0
chr8	39421344	39497557	0
chr8	39421344	39497557	TM2D2
chr8	39421344	39497557	0
chr1	111180501	111189246	0
chr1	111180501	111189246	0
chr1	111180501	111189246	0
chr1	111180501	111189246	CD53
chr15	18523042	20288320	0
chr15	18523042	20288320	0
chr15	18523042	20288320	0
chr15	18523042	20288320	NIPA1
chr15	20997150	21065361	68211
chr15	20997150	21065361	0
chr15	20997150	21065361	0
chr15	20997150	21065361	0
chr17	41781186	42137359	NSF
chr17	41781186	42137359	0
chr17	41781186	42137359	0
chr17	41781186	42137359	0
chr22	49129839	49130879	0
chr22	49129839	49130879	0
chr22	49129839	49130879	RABL2B
chr22	49129839	49130879	SCO2
chr4	10006425	10009254	0
chr4	10006425	10009254	0
chr4	10006425	10009254	WDR1
chr4	10006425	10009254	0
chr5	151495149	151499003	0
chr5	151495149	151499003	0
chr5	151495149	151499003	SPARC
chr5	151495149	151499003	0
chr7	140018	160337	0
chr7	140018	160337	0
chr7	140018	160337	PRKAR1B
chr7	140018	160337	0
chr14	18927008	19207427	0
chr14	18927008	19207427	0
chr14	18927008	19207427	0
chr14	18927008	19207427	OR11H12
chr14	73042139	73043117	0
chr14	73042139	73043117	0
chr14	73042139	73043117	ZNF410
chr14	73042139	73043117	C14ORF169
chr15	32481609	32606592	0
chr15	32481609	32606592	0
chr15	32481609	32606592	0
chr15	32481609	32606592	PGBD4
chr16	159744	165653	0
chr16	159744	165653	0
chr16	159744	165653	0
chr16	159744	165653	DECR2
chr2	97223560	97241318	0
chr2	97223560	97241318	0
chr2	97223560	97241318	0
chr2	97223560	97241318	SEMA4C
chr6	29959422	30011069	51647
chr6	29959422	30011069	0
chr6	29959422	30011069	0
chr6	29959422	30011069	0
chr6	31328731	31337383	0
chr6	31328731	31337383	0
chr6	31328731	31337383	0
chr6	31328731	31337383	ATP6V1G2
chr7	38263670	38302045	0
chr7	38263670	38302045	0
chr7	38263670	38302045	0
chr7	38263670	38302045	TXNDC3
chr8	39356825	39497557	0
chr8	39356825	39497557	0
chr8	39356825	39497557	0
chr8	39356825	39497557	ADAM9
chr1	40794563	40804646	0
chr1	40794563	40804646	0
chr1	40794563	40804646	ZMPSTE24
chr1	40794563	40804646	ZNF643
chr1	167493526	167507362	0
chr1	167493526	167507362	0
chr1	167493526	167507362	0
chr1	167493526	167507362	ATP1B1
chr1	240379343	240396437	0
chr1	240379343	240396437	0
chr1	240379343	240396437	EXO1
chr1	240379343	240396437	0
chr11	5832443	5834485	0
chr11	5832443	5834485	0
chr11	5832443	5834485	0
chr11	5832443	5834485	TRIM22
chr15	32471896	32625184	GOLGA8A
chr15	32471896	32625184	0
chr15	32471896	32625184	AVEN
chr15	32471896	32625184	0
chr16	163618	165653	0
chr16	163618	165653	0
chr16	163618	165653	C16ORF35
chr16	163618	165653	0
chr16	28521466	28528253	0
chr16	28521466	28528253	0
chr16	28521466	28528253	SH2B1
chr16	28521466	28528253	CLN3
chr17	36760641	36778704	0
chr17	36760641	36778704	0
chr17	36760641	36778704	0
chr17	36760641	36778704	ACLY
chr19	59958580	60024413	0
chr19	59958580	60024413	0
chr19	59958580	60024413	0
chr19	59958580	60024413	CDC42EP5
chr2	203004035	203020242	0
chr2	203004035	203020242	0
chr2	203004035	203020242	0
chr2	203004035	203020242	FZD7
chr22	17051550	17242612	0
chr22	17051550	17242612	0
chr22	17051550	17242612	0
chr22	17051550	17242612	BCL2L13
chr22	37693776	37704618	0
chr22	37693776	37704618	0
chr22	37693776	37704618	CBX6
chr22	37693776	37704618	RPL3
chr3	38381281	38384604	0
chr3	38381281	38384604	0
chr3	38381281	38384604	0
chr3	38381281	38384604	OXSR1
chr4	156815840	156817835	0
chr4	156815840	156817835	0
chr4	156815840	156817835	0
chr4	156815840	156817835	GUCY1B3
chr5	122437333	122499759	0
chr5	122437333	122499759	0
chr5	122437333	122499759	0
chr5	122437333	122499759	SNX24
chr6	29967496	30011069	0
chr6	29967496	30011069	0
chr6	29967496	30011069	0
chr6	29967496	30011069	TRIM26
chr6	32561832	32597079	0
chr6	32561832	32597079	0
chr6	32561832	32597079	0
chr6	32561832	32597079	C4A
chr6	32669797	32673309	0
chr6	32669797	32673309	0
chr6	32669797	32673309	0
chr6	32669797	32673309	PSMB9
chr2	44320603	44321576	0
chr2	44320603	44321576	PPM1B
chr2	44320603	44321576	0
chr2	44320603	44321576	0
chr2	197073190	197242455	0
chr2	197073190	197242455	HECW2
chr2	197073190	197242455	0
chr2	197073190	197242455	ANKRD44
chr20	1507259	1517540	0
chr20	1507259	1517540	0
chr20	1507259	1517540	PSMF1
chr20	1507259	1517540	SIRPG
chr3	4133580	4852348	ITPR1
chr3	4133580	4852348	SETMAR
chr3	4133580	4852348	SUMF1
chr3	4133580	4852348	0
chr5	151493576	151499003	0
chr5	151493576	151499003	0
chr5	151493576	151499003	ATOX1
chr5	151493576	151499003	0
chr5	180108611	180122934	0
chr5	180108611	180122934	0
chr5	180108611	180122934	0
chr5	180108611	180122934	CNOT6
chr7	64628241	64978411	VKORC1L1
chr7	64628241	64978411	0
chr7	64628241	64978411	0
chr7	64628241	64978411	0
chr8	39353461	39476658	0
chr8	39353461	39476658	0
chr8	39353461	39476658	TM2D2
chr8	39353461	39476658	ADAM9
chr1	147478120	147779233	0
chr1	147478120	147779233	0
chr1	147478120	147779233	0
chr1	147478120	147779233	HIST2H4A
chr6	32581912	32604890	0
chr6	32581912	32604890	0
chr6	32581912	32604890	TAP2
chr6	32581912	32604890	HLA-DOA
chr6	34043881	34050206	0
chr6	34043881	34050206	0
chr6	34043881	34050206	0
chr6	34043881	34050206	NUDT3
chr7	93165330	93168493	0
chr7	93165330	93168493	0
chr7	93165330	93168493	0
chr7	93165330	93168493	GNG11
chr19	46073341	46073380	0
chr19	46073341	46073380	0
chr19	46073341	46073380	ADCK4
chr19	46073341	46073380	0
chr6	34046381	34050206	0
chr6	34046381	34050206	0
chr6	34046381	34050206	0
chr6	34046381	34050206	HMGA1
chr1	120872731	121162446	0
chr1	120872731	121162446	0
chr1	120872731	121162446	SRGAP2
chr1	120872731	121162446	0
chr1	246806139	246875846	0
chr1	246806139	246875846	0
chr1	246806139	246875846	0
chr1	246806139	246875846	ZNF672
chr17	18308259	18341276	0
chr17	18308259	18341276	0
chr17	18308259	18341276	0
chr17	18308259	18341276	DRG2
chr19	46073341	46073380	0
chr19	46073341	46073380	0
chr19	46073341	46073380	0
chr19	46073341	46073380	MIA
chr22	37693776	37708598	APOBEC3B
chr22	37693776	37708598	0
chr22	37693776	37708598	0
chr22	37693776	37708598	SYNGR1
chr5	140206092	140226471	0
chr5	140206092	140226471	0
chr5	140206092	140226471	IK
chr5	140206092	140226471	0
chr6	29959422	30021042	0
chr6	29959422	30021042	0
chr6	29959422	30021042	ZNRD1
chr6	29959422	30021042	0
chr6	31446507	31449319	0
chr6	31446507	31449319	0
chr6	31446507	31449319	HSPA1B
chr6	31446507	31449319	BAT2
chr8	146195916	146206368	0
chr8	146195916	146206368	0
chr8	146195916	146206368	RPL8
chr8	146195916	146206368	ZNF16
chr12	33192424	33197122	0
chr12	33192424	33197122	0
chr12	33192424	33197122	DNM1L
chr12	33192424	33197122	0
chr5	140206092	140216512	0
chr5	140206092	140216512	0
chr5	140206092	140216512	HBEGF
chr5	140206092	140216512	IK
chr6	31388080	31406722	0
chr6	31388080	31406722	0
chr6	31388080	31406722	HSPA1A
chr6	31388080	31406722	HSPA1B
chr6	31446507	31449319	0
chr6	31446507	31449319	0
chr6	31446507	31449319	HSPA1A
chr6	31446507	31449319	HSPA1B
chr6	31893771	31903639	HSPA1B
chr6	31893771	31903639	0
chr6	31893771	31903639	HSPA1A
chr6	31893771	31903639	BAT3
chr15	41701665	41781823	0
chr15	41701665	41781823	0
chr15	41701665	41781823	ADAL
chr15	41701665	41781823	0
chr19	46073341	46073380	39
chr19	46073341	46073380	0
chr19	46073341	46073380	0
chr19	46073341	46073380	0
chr21	43647907	43661983	0
chr21	43647907	43661983	0
chr21	43647907	43661983	AGPAT3
chr21	43647907	43661983	0
chr22	23994408	24240667	LRP5L
chr22	23994408	24240667	0
chr22	23994408	24240667	0
chr22	23994408	24240667	0
chr4	52786509	52817689	0
chr4	52786509	52817689	0
chr4	52786509	52817689	0
chr4	52786509	52817689	SGCB
chr22	23994408	24240667	LRP5L
chr22	23994408	24240667	0
chr22	23994408	24240667	0
chr22	23994408	24240667	0
chr7	24268745	24278819	0
chr7	24268745	24278819	0
chr7	24268745	24278819	DFNA5
chr7	24268745	24278819	0
chr1	10292133	10299808	0
chr1	10292133	10299808	0
chr1	10292133	10299808	0
chr1	10292133	10299808	LZIC
chr15	20303106	20778963	0
chr15	20303106	20778963	CYFIP1
chr15	20303106	20778963	NIPA2
chr15	20303106	20778963	0
chr16	45924645	46141170	PHKB
chr16	45924645	46141170	0
chr16	45924645	46141170	0
chr16	45924645	46141170	0
chr4	145141057	145233988	0
chr4	145141057	145233988	0
chr4	145141057	145233988	LOC441046
chr4	145141057	145233988	0
chr14	18876525	19473931	0
chr14	18876525	19473931	0
chr14	18876525	19473931	PARP2
chr14	18876525	19473931	0
chr16	55228521	55274483	0
chr16	55228521	55274483	0
chr16	55228521	55274483	0
chr16	55228521	55274483	NUP93
chr4	39385203	39390138	0
chr4	39385203	39390138	0
chr4	39385203	39390138	RPL9
chr4	39385203	39390138	0
chr6	32563460	32592346	28886
chr6	32563460	32592346	0
chr6	32563460	32592346	0
chr6	32563460	32592346	C4A
chr6	32661860	32674376	0
chr6	32661860	32674376	0
chr6	32661860	32674376	0
chr6	32661860	32674376	HLA-DMA
chr6	32713045	32731201	0
chr6	32713045	32731201	0
chr6	32713045	32731201	0
chr6	32713045	32731201	HLA-DMA
chr6	32745972	32756697	0
chr6	32745972	32756697	0
chr6	32745972	32756697	0
chr6	32745972	32756697	HLA-DMA
chr8	26063811	26109479	0
chr8	26063811	26109479	0
chr8	26063811	26109479	BNIP3L
chr8	26063811	26109479	0
chr11	54691139	54738983	0
chr11	54691139	54738983	0
chr11	54691139	54738983	OR4C16
chr11	54691139	54738983	0
chr11	85982050	85984049	0
chr11	85982050	85984049	0
chr11	85982050	85984049	EED
chr11	85982050	85984049	0
chr22	19806645	20125656	0
chr22	19806645	20125656	0
chr22	19806645	20125656	SNAP29
chr22	19806645	20125656	UBE2L3
chr3	37954886	37961253	0
chr3	37954886	37961253	0
chr3	37954886	37961253	0
chr3	37954886	37961253	ACAA1
chr6	32563460	32593190	29730
chr6	32563460	32593190	0
chr6	32563460	32593190	0
chr6	32563460	32593190	0
chr6	32702866	32707154	0
chr6	32702866	32707154	0
chr6	32702866	32707154	0
chr6	32702866	32707154	AGPAT1
chr1	30897868	36080484	0
chr1	30897868	36080484	AK2
chr1	30897868	36080484	CCDC28B
chr1	30897868	36080484	COL16A1
chr1	111180501	111189246	0
chr1	111180501	111189246	0
chr1	111180501	111189246	CHI3L2
chr1	111180501	111189246	0
chr19	46047894	46077876	0
chr19	46047894	46077876	0
chr19	46047894	46077876	0
chr19	46047894	46077876	ADCK4
chr6	31388080	31396472	0
chr6	31388080	31396472	0
chr6	31388080	31396472	HSPA1L
chr6	31388080	31396472	MSH5
chr6	52720401	52797467	0
chr6	52720401	52797467	0
chr6	52720401	52797467	ELOVL5
chr6	52720401	52797467	MCM3
chr7	94187644	94261656	0
chr7	94187644	94261656	0
chr7	94187644	94261656	0
chr7	94187644	94261656	PEG10
chr1	246798472	246859583	0
chr1	246798472	246859583	0
chr1	246798472	246859583	0
chr1	246798472	246859583	ZNF672
chr13	49022622	49083205	0
chr13	49022622	49083205	0
chr13	49022622	49083205	0
chr13	49022622	49083205	TRIM13
chr15	32459510	32625184	0
chr15	32459510	32625184	0
chr15	32459510	32625184	0
chr15	32459510	32625184	C15ORF29
chr15	43016893	43023645	0
chr15	43016893	43023645	0
chr15	43016893	43023645	SPATA5L1
chr15	43016893	43023645	0
chr19	46073341	46073380	0
chr19	46073341	46073380	0
chr19	46073341	46073380	EGLN2
chr19	46073341	46073380	0
chr5	140206092	140223934	0
chr5	140206092	140223934	0
chr5	140206092	140223934	IK
chr5	140206092	140223934	APBB3
chr6	29959422	30007126	0
chr6	29959422	30007126	0
chr6	29959422	30007126	ZNRD1
chr6	29959422	30007126	0
chr6	32702866	32707154	0
chr6	32702866	32707154	0
chr6	32702866	32707154	PSMB8
chr6	32702866	32707154	HLA-DPB1
chr8	39351896	39497557	0
chr8	39351896	39497557	0
chr8	39351896	39497557	0
chr8	39351896	39497557	ADAM9
chr6	31388080	31396472	0
chr6	31388080	31396472	0
chr6	31388080	31396472	APOM
chr6	31388080	31396472	0
chr6	32088040	32114837	26797
chr6	32088040	32114837	0
chr6	32088040	32114837	0
chr6	32088040	32114837	APOM
chr6	86602842	86622662	0
chr6	86602842	86622662	0
chr6	86602842	86622662	SNHG5
chr6	86602842	86622662	0
chr1	111730818	111735827	0
chr1	111730818	111735827	0
chr1	111730818	111735827	DENND2D
chr1	111730818	111735827	0
chr19	50527823	50593139	0
chr19	50527823	50593139	0
chr19	50527823	50593139	0
chr19	50527823	50593139	ERCC1
chr6	32702866	32707154	0
chr6	32702866	32707154	0
chr6	32702866	32707154	HLA-DQB1
chr6	32702866	32707154	HLA-DOB
chr11	5741599	5755246	0
chr11	5741599	5755246	0
chr11	5741599	5755246	OR52D1
chr11	5741599	5755246	0
chr14	19207427	19507989	0
chr14	19207427	19507989	0
chr14	19207427	19507989	CCNB1IP1
chr14	19207427	19507989	0
chr22	37693776	37711772	APOBEC3B
chr22	37693776	37711772	0
chr22	37693776	37711772	0
chr22	37693776	37711772	0
chr4	190657185	191071717	0
chr4	190657185	191071717	0
chr4	190657185	191071717	0
chr4	190657185	191071717	FRG1
chr19	59937529	60054671	0
chr19	59937529	60054671	0
chr19	59937529	60054671	0
chr19	59937529	60054671	LILRB4
chr6	31383825	31394849	0
chr6	31383825	31394849	0
chr6	31383825	31394849	0
chr6	31383825	31394849	BAT5
chr1	76118228	76124567	6339
chr1	76118228	76124567	0
chr1	76118228	76124567	0
chr1	76118228	76124567	ACADM
chr16	29499858	30112803	ALDOA
chr16	29499858	30112803	BOLA2
chr16	29499858	30112803	C16ORF53
chr16	29499858	30112803	CORO1A
chr22	21978009	22493081	0
chr22	21978009	22493081	0
chr22	21978009	22493081	0
chr22	21978009	22493081	CABIN1
chr22	22512500	23329104	0
chr22	22512500	23329104	ADORA2A
chr22	22512500	23329104	C22ORF13
chr22	22512500	23329104	CABIN1
chr9	134936986	134947273	0
chr9	134936986	134947273	0
chr9	134936986	134947273	SURF2
chr9	134936986	134947273	0
chr6	32669797	32673309	3512
chr6	32669797	32673309	0
chr6	32669797	32673309	0
chr6	32669797	32673309	CREBL1
chr1	16240911	16255854	0
chr1	16240911	16255854	0
chr1	16240911	16255854	0
chr1	16240911	16255854	CLCNKA
chr1	153452575	153470634	18059
chr1	153452575	153470634	0
chr1	153452575	153470634	GBA
chr1	153452575	153470634	0
chr14	73068729	73115537	0
chr14	73068729	73115537	0
chr14	73068729	73115537	PNMA1
chr14	73068729	73115537	C14ORF43
chr17	36760641	36778704	0
chr17	36760641	36778704	0
chr17	36760641	36778704	0
chr17	36760641	36778704	JUP
chr19	58292657	58317924	0
chr19	58292657	58317924	0
chr19	58292657	58317924	0
chr19	58292657	58317924	ZNF331
chr22	22676385	22717669	0
chr22	22676385	22717669	0
chr22	22676385	22717669	IGLL1
chr22	22676385	22717669	0
chr22	37693776	37708598	0
chr22	37693776	37708598	0
chr22	37693776	37708598	APOBEC3F
chr22	37693776	37708598	MAP3K7IP1
chr22	48202636	48247037	0
chr22	48202636	48247037	0
chr22	48202636	48247037	CRELD2
chr22	48202636	48247037	0
chr4	69064675	69117497	0
chr4	69064675	69117497	0
chr4	69064675	69117497	0
chr4	69064675	69117497	YTHDC1
chr5	70160109	70311476	SMN2
chr5	70160109	70311476	0
chr5	70160109	70311476	0
chr5	70160109	70311476	0
chr6	32669797	32674376	0
chr6	32669797	32674376	0
chr6	32669797	32674376	0
chr6	32669797	32674376	HLA-DMA
chr1	16240911	16255854	0
chr1	16240911	16255854	0
chr1	16240911	16255854	0
chr1	16240911	16255854	NECAP2
chr1	153452575	153470634	18059
chr1	153452575	153470634	0
chr1	153452575	153470634	0
chr1	153452575	153470634	DPM3
chr14	23499089	23559445	0
chr14	23499089	23559445	0
chr14	23499089	23559445	DHRS1
chr14	23499089	23559445	0
chr6	32563460	32597079	0
chr6	32563460	32597079	0
chr6	32563460	32597079	0
chr6	32563460	32597079	AGPAT1
chr6	32549254	32673309	124055
chr6	32549254	32673309	0
chr6	32549254	32673309	0
chr6	32549254	32673309	C4A
chr11	3240658	3277189	0
chr11	3240658	3277189	0
chr11	3240658	3277189	SLC22A18
chr11	3240658	3277189	0
chr11	107158291	107175438	0
chr11	107158291	107175438	0
chr11	107158291	107175438	CWF19L2
chr11	107158291	107175438	0
chr16	2638870	2639784	0
chr16	2638870	2639784	0
chr16	2638870	2639784	FLYWCH1
chr16	2638870	2639784	0
chr17	74879251	74900696	0
chr17	74879251	74900696	0
chr17	74879251	74900696	LGALS3BP
chr17	74879251	74900696	0
chr19	58624107	58697120	0
chr19	58624107	58697120	0
chr19	58624107	58697120	0
chr19	58624107	58697120	ZNF160
chr3	31837685	31838437	0
chr3	31837685	31838437	0
chr3	31837685	31838437	GPD1L
chr3	31837685	31838437	0
chr1	108535014	108538635	0
chr1	108535014	108538635	0
chr1	108535014	108538635	0
chr1	108535014	108538635	PRPF38B
chr1	111176350	111189246	0
chr1	111176350	111189246	0
chr1	111176350	111189246	CHI3L2
chr1	111176350	111189246	0
chr11	3198799	3200241	0
chr11	3198799	3200241	0
chr11	3198799	3200241	NUP98
chr11	3198799	3200241	0
chr3	37954886	37961253	0
chr3	37954886	37961253	CTDSPL
chr3	37954886	37961253	0
chr3	37954886	37961253	0
chr4	157524725	157526230	0
chr4	157524725	157526230	0
chr4	157524725	157526230	0
chr4	157524725	157526230	CTSO
chr5	180108611	180122934	0
chr5	180108611	180122934	0
chr5	180108611	180122934	GNB2L1
chr5	180108611	180122934	0
chr7	16666635	16668241	0
chr7	16666635	16668241	0
chr7	16666635	16668241	0
chr7	16666635	16668241	AGR2
chr19	46041879	46070988	0
chr19	46041879	46070988	0
chr19	46041879	46070988	SHKBP1
chr19	46041879	46070988	0
chr22	22676385	22717669	0
chr22	22676385	22717669	0
chr22	22676385	22717669	RGR
chr22	22676385	22717669	0
chr6	31468234	31562344	MICA
chr6	31468234	31562344	0
chr6	31468234	31562344	BAT4
chr6	31468234	31562344	BAT1
chr6	32561832	32567928	0
chr6	32561832	32567928	0
chr6	32561832	32567928	HLA-DQA1
chr6	32561832	32567928	0
chr6	32569686	32620142	 4
chr6	32569686	32620142	50456
chr6	32569686	32620142	0
chr6	32569686	32620142	0
chr6	32639223	32654432	0
chr6	32639223	32654432	0
chr6	32639223	32654432	HLA-DQA1
chr6	32639223	32654432	0
chrX	49061048	49256601	195553
chrX	49061048	49256601	0
chrX	49061048	49256601	0
chrX	49061048	49256601	0
chr12	9526879	9616735	0
chr12	9526879	9616735	0
chr12	9526879	9616735	0
chr12	9526879	9616735	CLEC2B
chr6	31468234	31562866	HCP5
chr6	31468234	31562866	0
chr6	31468234	31562866	0
chr6	31468234	31562866	0
chr11	74688545	74706815	0
chr11	74688545	74706815	0
chr11	74688545	74706815	0
chr11	74688545	74706815	SERPINH1
chr16	28522302	28528253	0
chr16	28522302	28528253	0
chr16	28522302	28528253	0
chr16	28522302	28528253	CLN3
chr17	32831694	32832761	0
chr17	32831694	32832761	0
chr17	32831694	32832761	0
chr17	32831694	32832761	TADA2L
chr19	8120970	8131285	0
chr19	8120970	8131285	0
chr19	8120970	8131285	0
chr19	8120970	8131285	MAP2K7
chr19	58023726	58037133	0
chr19	58023726	58037133	0
chr19	58023726	58037133	0
chr19	58023726	58037133	ZNF701
chr6	31468234	31561619	0
chr6	31468234	31561619	MICA
chr6	31468234	31561619	0
chr6	31468234	31561619	DDR1
chr6	31893417	31903529	0
chr6	31893417	31903529	0
chr6	31893417	31903529	0
chr6	31893417	31903529	MICA
chr7	72355583	73782113	0
chr7	72355583	73782113	BAZ1B
chr7	72355583	73782113	BCL7B
chr7	72355583	73782113	EIF4H
chr16	28521466	28528253	0
chr16	28521466	28528253	0
chr16	28521466	28528253	ATXN2L
chr16	28521466	28528253	LAT
chr18	61352708	61356682	3974
chr18	61352708	61356682	0
chr18	61352708	61356682	0
chr18	61352708	61356682	CDH7
chr2	180123158	180129913	0
chr2	180123158	180129913	0
chr2	180123158	180129913	0
chr2	180123158	180129913	SESTD1
chr4	69064675	69210001	0
chr4	69064675	69210001	UGT2B17
chr4	69064675	69210001	YTHDC1
chr4	69064675	69210001	0
chr4	122504713	122508095	0
chr4	122504713	122508095	0
chr4	122504713	122508095	BBS7
chr4	122504713	122508095	0
chr7	93165330	93168493	0
chr7	93165330	93168493	0
chr7	93165330	93168493	0
chr7	93165330	93168493	GNG11
chr17	18308259	18352259	0
chr17	18308259	18352259	0
chr17	18308259	18352259	0
chr17	18308259	18352259	C17ORF39
chr6	32563460	32597079	0
chr6	32563460	32597079	0
chr6	32563460	32597079	TAP2
chr6	32563460	32597079	PSMB8
chr16	2638870	2639784	0
chr16	2638870	2639784	0
chr16	2638870	2639784	0
chr16	2638870	2639784	PRSS21
chr22	22666327	22717669	GSTT1
chr22	22666327	22717669	0
chr22	22666327	22717669	0
chr22	22666327	22717669	0
chr1	104012569	104063231	0
chr1	104012569	104063231	0
chr1	104012569	104063231	0
chr1	104012569	104063231	AMY2B
chr16	28521466	28528253	6787
chr16	28521466	28528253	0
chr16	28521466	28528253	0
chr16	28521466	28528253	0
chr19	46047894	46070988	0
chr19	46047894	46070988	0
chr19	46047894	46070988	0
chr19	46047894	46070988	EGLN2
chr19	58212895	58244108	31213
chr19	58212895	58244108	0
chr19	58212895	58244108	0
chr19	58212895	58244108	0
chr22	23999569	24244593	0
chr22	23999569	24244593	LRP5L
chr22	23999569	24244593	0
chr22	23999569	24244593	0
chr6	32563460	32592346	28886
chr6	32563460	32592346	0
chr6	32563460	32592346	0
chr6	32563460	32592346	HLA-DQA1
chr6	32593190	32674376	0
chr6	32593190	32674376	0
chr6	32593190	32674376	HLA-DQA1
chr6	32593190	32674376	BRD2
chr7	72300351	73782113	0
chr7	72300351	73782113	BAZ1B
chr7	72300351	73782113	BCL7B
chr7	72300351	73782113	CLIP2
chrX	128148291	128154647	0
chrX	128148291	128154647	0
chrX	128148291	128154647	0
chrX	128148291	128154647	OCRL
chr19	46047894	46077876	0
chr19	46047894	46077876	0
chr19	46047894	46077876	BLVRB
chr19	46047894	46077876	SERTAD1
chr19	59423491	59433175	0
chr19	59423491	59433175	0
chr19	59423491	59433175	0
chr19	59423491	59433175	MYADM
chr2	44320603	44321576	PPM1B
chr2	44320603	44321576	0
chr2	44320603	44321576	C2ORF34
chr2	44320603	44321576	0
chr5	140077256	140084071	0
chr5	140077256	140084071	0
chr5	140077256	140084071	0
chr5	140077256	140084071	HBEGF
chr1	1375074	1415563	0
chr1	1375074	1415563	0
chr1	1375074	1415563	MMP23B
chr1	1375074	1415563	TNFRSF4
chr17	38410036	38420612	IFI35
chr17	38410036	38420612	0
chr17	38410036	38420612	0
chr17	38410036	38420612	PSMC3IP
chr3	5260286	5309775	0
chr3	5260286	5309775	0
chr3	5260286	5309775	0
